k,burst,wallet,ok,sendMs,miningMs,totalMs,gasUsed,blockNumber
500,0,0xA16B8F95d4013f4C285d3A2c57108a81Ec7Be0B5,1,21667.72,1668.05,23335.77,3084412,94085
500,0,0x9ccA9F268de6062C62e088D0636378b76755334B,1,21667.70,1680.41,23348.12,3084412,94086
500,0,0x79418D8411C2CC4eba755EEA99297fb88c0F2FD9,1,21667.69,1692.64,23360.33,3084412,94087
500,0,0x9B4D714765A8F7A499c7d47cd0EEc49214C20919,1,21667.67,1704.79,23372.46,3084412,94088
500,0,0x009Cf7f499A7A83073C7aDC6beBAF5105Af2d098,1,21667.66,1717.15,23384.81,3084412,94089
500,0,0xfC60e45Eac5972b82fCD6FF758DC5c032bBaBE17,1,21667.60,1729.77,23397.37,3084412,94091
500,0,0x35e994C175aBdF3829ac5e3EA48Df23BFBe6cd2C,1,21667.59,1742.48,23410.07,3084400,94092
500,0,0xb23F913DDfD65194A16F06AC6EA911eA2E3de3FB,1,21667.57,1754.78,23422.35,3084412,94093
500,0,0x7f085eDc63736201e8BE51fcCF71378525Fb97D6,1,21667.56,1767.27,23434.82,3084412,94094
500,0,0x970C8e270419A07b239b14B962C56A25d1434070,1,21667.54,1778.81,23446.35,3084412,94095
500,0,0xDb8E2C0cE71e5407F6342Fa8D948e71cBfE09E5c,1,21667.53,1791.07,23458.60,3084412,94096
500,0,0xD1561986B2bb6F47eFb9DfA627E7A96C07e8F8fb,1,21667.51,1803.44,23470.95,3084400,94097
500,0,0x266327e3B471F37B36Ff8142307E796364e95e29,1,21667.47,1815.88,23483.36,3084412,94098
500,0,0x8eB19FDCeA0d5Ac867a34b13Ec98aFCB7932718D,1,21667.46,1828.11,23495.57,3084412,94099
500,0,0x79b10837227A6cd69C253C03042Fb9B26c751944,1,21667.44,1839.64,23507.08,3084412,94100
500,0,0x08fB2f066931c3ce98b1E38497B27525717E0986,1,21667.43,1852.27,23519.70,3084412,94101
500,0,0x103917Cf99b509f808C43A164f08267b42B5dcDA,1,21667.42,1863.93,23531.35,3084400,94102
500,0,0xFC7613d07DcfbD929eC3b14542e49E8a4fc29756,1,21667.40,1876.71,23544.11,3084400,94103
500,0,0x570587E42e32e58863FC844b9238e1e1332fA052,1,21667.39,1889.15,23556.53,3084412,94104
500,0,0xe9575c68b7dc73E1AaEFbe10904282679840013e,1,21667.37,1900.89,23568.26,3084412,94105
500,0,0x2817788C48cCE687dDfBC6c35856e40f0AA3399d,1,21667.36,1913.02,23580.38,3084412,94106
500,0,0xC7CC9d283A2Bd72A154Ed5Dee977f24F60255ECF,1,21667.34,1925.18,23592.52,3084412,94107
500,0,0xE8CF5544ddd37c9819a3A50e0E3Ba9426d07df85,1,21667.31,1937.34,23604.65,3084412,94108
500,0,0xF8Fb35F324485BF8D4508eB901D90891A9c0bb29,1,21667.28,1948.46,23615.75,3084412,94109
500,0,0xDbcB0c1E42f3B811d2D7fa9cC15F8295b6296Ab5,1,21667.27,1960.81,23628.07,3084412,94110
500,0,0xE74142c49A54915EC98Da333a4aD8017Cd9a7690,1,21667.25,1973.40,23640.64,3084412,94111
500,0,0x387B07E14FbA7ECCDA2884842bd202e363488715,1,21667.23,1985.47,23652.70,3084412,94112
500,0,0x5f0f5cE10c184c083F55edABe8F61999788C0669,1,21667.22,1997.68,23664.90,3084412,94113
500,0,0x0ce9629D44Db74bd3fA1c048E04092cAd6201bFC,1,21667.20,2010.38,23677.59,3084412,94114
500,0,0x7823F9c7e9255b0a4131dD723fFC93337E100459,1,21667.19,2022.53,23689.72,3084412,94115
500,0,0xDfb01f741872DdE70e9Adf2972b935Ad1c93659C,1,21667.18,2035.10,23702.28,3084412,94116
500,0,0x86aE94C35DD68DFb4e3c6D975d1f40558899001F,1,21667.16,2047.18,23714.35,3084412,94117
500,0,0x9FCAF4E401d93c021272e4F30a74aefac7B7971A,1,21667.15,2059.49,23726.64,3084412,94118
500,0,0x7BEDAbB2795B37783a7538119D22c0Ab41B23ac0,0,,,23726.65,,
500,0,0xeE21B51c4F39b54530048FE414c6F6Ed7bcbba86,0,,,23726.65,,
500,0,0xE63c27A7B62d3c1e22f87c49f592909a3CF653FF,0,,,23726.63,,
500,0,0xA30295d8008fD8C39637514201343ea201538320,0,,,23726.62,,
500,0,0xA41eFf6E540Db66e06d06f512e8203186eA1984D,0,,,23726.60,,
500,0,0x2FC49c3b38463bDCCDd726A3Bb15d03Cf3a36362,0,,,23726.59,,
500,0,0x57CB265708Cf36749f5E4eCECE7b61B9D9b3C8ff,0,,,23726.57,,
500,0,0xaf79e1590C6D9B63F97387694E896F9b25A263Fd,0,,,23726.53,,
500,0,0x849dC30269F40Bd70AB7859A9cBF12DC7271E149,0,,,23726.52,,
500,0,0x1Bed9Bd3d520513e6C808c0Ef45fe6Dca12B9907,0,,,23726.51,,
500,0,0xb842cED54036C776b67F48fc4CB1726050341847,0,,,23726.49,,
500,0,0x5E9C49b5857F57Be39F2930A3534afC1ec439E64,0,,,23726.48,,
500,0,0x8E9f11999d0c508548b3c25D4532c51b3C064941,0,,,23726.46,,
500,0,0x63F7eDd25Ea61addf19c8863F04d610bB7281fDe,0,,,23726.45,,
500,0,0x0c30Fb6D903cD4cCB7b3312A9092d9659BeC4E82,0,,,23726.43,,
500,0,0x34cc6c276440A6127C047554061d214132CeC153,0,,,23726.42,,
500,0,0x53145022e60909543f1DfabE429990D409EdBacC,0,,,23726.41,,
500,0,0xCab7dF9Be6146D0cEb25feae37b6fBaDc8fA323b,0,,,23726.39,,
500,0,0x28Fd397702cBa2ef842089f5737e7C88EFe45D7b,1,22486.44,1252.07,23738.51,3084412,94039
500,0,0x16574c89E6E0C952fBBE235e7A4b9A3e92254fb5,1,22742.87,1008.04,23750.91,3084412,94040
500,0,0x31Eda1ACbBA833e4F4F49355E0c1b158cE87aaa9,1,22742.86,1020.17,23763.02,3084412,94041
500,0,0x70e4e3d35d15870c3B2904724D5A5Fc31791e4Da,1,22742.84,1031.48,23774.33,3084412,94042
500,0,0x091dfa398E1Dd947321563819C9BE64F29786084,1,22742.83,1044.04,23786.86,3084412,94043
500,0,0x3fCA5BE5E0c943F00CCAe642462eC24fAa2d36DD,1,22742.81,1055.63,23798.45,3084412,94044
500,0,0x4af93b171E944b0E8a78003b597D99e5440E9e51,1,22742.80,1068.22,23811.02,3084412,94045
500,0,0x7d2aB7927b6394A68965C44f8980dEf8ddE2f4b5,1,22742.79,1079.72,23822.51,3084412,94046
500,0,0x1d9e02C487d17B7d2c7Cbffc75ba20feBe25AE64,1,22742.77,1092.43,23835.20,3084412,94047
500,0,0x2a4b68737cbD0c34cA30Ef8F3Abefb6ade3D979B,1,22742.76,1104.85,23847.61,3084412,94048
500,0,0x22E1956D148dB06db8D14E0007071a4daae75309,1,22742.75,1117.21,23859.96,3084412,94049
500,0,0xd42A99ACb34F1a7d9347876730f475a40Bf75DE2,1,22742.73,1128.39,23871.13,3084412,94050
500,0,0x3C4558C7Eca977262eC5Ed065A051488744F2fb0,1,22742.72,1140.68,23883.39,3084412,94051
500,0,0x9B2B509Ad950Cf32f893D3F345d0311e32620a2a,1,22742.70,1153.20,23895.91,3084412,94052
500,0,0x061C0BfFc11d7015c11Ba3F587B87b9dD99aCB1D,1,22742.69,1164.55,23907.24,3084412,94053
500,0,0x35dEaCc59ea00E70357EC8134d509973A2f08b02,1,22742.68,1177.52,23920.20,3084412,94054
500,0,0x6d84Ecd9Cc4a4653B2F197AD5A9650e5ea5e2d45,1,22742.66,1189.90,23932.56,3084400,94055
500,0,0x8feb21703F06eb4f634C0E7512E383523dC1aDAd,1,22742.65,1202.39,23945.03,3084412,94056
500,0,0xDf46eC785293f82e369f68412c02917628920EF5,1,22742.63,1214.57,23957.20,3084400,94057
500,0,0xaFFB41c977F6c210d39C99597ED42052E967Fe87,1,22742.60,1226.98,23969.58,3084412,94058
500,0,0xd95BEF0384A121cCa2bA39eeC8A900335690ddbb,1,22742.58,1240.22,23982.81,3084412,94059
500,0,0x383E7735a88C62E74cfc591C0E1c654a454C6D7C,1,22742.54,1251.53,23994.07,3084412,94060
500,0,0x42d35C150fbdDA4a7A1462003151d150feB4697a,1,22742.53,1263.68,24006.21,3084412,94061
500,0,0xc371C9F80a310245A63233BC024F317BbE2240dd,1,22742.52,1276.08,24018.60,3084412,94062
500,0,0x877905B12b8975F48ea766e55993e5E7Fa794a75,1,22742.50,1287.39,24029.90,3084412,94063
500,0,0xE503EaDa209846122C08f2921720DA4B13404668,1,22742.49,1300.26,24042.75,3084412,94064
500,0,0x4b4bC86D6E5c85DC417d80E621c6C3Ab02f5Ac9A,1,22742.48,1311.91,24054.39,3084412,94065
500,0,0xD0aDDf8039662FBBb892F0282fF31D4c67CF3d3D,1,22742.46,1324.16,24066.62,3084412,94066
500,0,0x8Ef84b5d1BC374A56DEaE5D40e1bdFA6895B3cA7,1,22742.45,1335.53,24077.98,3084412,94067
500,0,0x8896B6ffEbC908Cea0943D5619C24c657541E850,1,22742.43,1347.78,24090.21,3084412,94068
500,0,0xf2AB1fe1283cE2279Fd732193886e8B92a129fd5,1,22742.42,1360.24,24102.66,3084412,94069
500,0,0xe6AA102Ef82ED53220499F8c197f749e6d7e7e5D,1,22742.40,1371.52,24113.93,3084412,94070
500,0,0x06e94D6ed83A7AFf23f88EaDcBB02759D27262c9,1,22742.39,1384.24,24126.63,3084400,94071
500,0,0xB22Fd2A7f66D90527d1ae326E6A03DCA70ae933e,1,22742.38,1395.49,24137.87,3084412,94072
500,0,0x5e6d864F24A639A2dD650EcCeDFa4c1BaA9fae1A,1,22742.36,1408.08,24150.44,3084400,94073
500,0,0x08590b02d0CBDc7302C37Ab82172DE2280C0ec99,1,22742.35,1420.27,24162.62,3084412,94074
500,0,0xc90Cd417BDec21Fb69C461077Aa94F72d90181c8,1,22742.33,1431.62,24173.96,3084412,94075
500,0,0xE223B26dbC4189cc279004693ad39545Cd953392,1,22742.32,1443.98,24186.30,3084412,94076
500,0,0xd5f40e8A971233Babf8624d263e18C6c3Daa83d3,1,22742.31,1456.85,24199.16,3084412,94077
500,0,0x507e25cB612CbA19DD4F12B01b94344F00560c81,1,22742.29,1469.65,24211.94,3084412,94078
500,0,0xaD156362dA3b854148f68Fe1E3A2eE6c05fe7Ff7,1,22742.28,1482.27,24224.55,3084412,94079
500,0,0xfc737C75cE60049D18073734bCBbc1BA531CB72f,1,22742.26,1493.81,24236.07,3084412,94080
500,0,0x980fc372f17DE607B153532A3F42C85Fe54C29A1,1,22742.25,1505.56,24247.81,3084412,94081
500,0,0x2ECd96680e34ADEAc52bBC549BeFB3D079bF53Ac,1,22742.24,1518.16,24260.39,3084412,94082
500,0,0xD06836C28295A4f7cF9E0D154dE2AE7C35DD4ADc,1,22742.22,1529.31,24271.53,3084412,94083
500,0,0x9ea17422870d95A93c951BAFD4779eE8C9B9CF32,1,22742.21,1540.74,24282.95,3084412,94084
500,0,0xa6e5457Eb9dD77Ccbe21bEd46C5Fb9F1b207f13D,1,22742.19,1552.82,24295.01,3084412,94085
500,0,0x162A18dcc1E1E80A30b555cB6bB70dFA0e30a08b,1,22742.18,1565.14,24307.32,3084412,94086
500,0,0x9F7FCC1F6d83eEA1d2415DC2fAbfa87551628B39,1,22742.16,1576.38,24318.54,3084412,94087
500,0,0x940B25944a403aE80c633D98bf60eBa4a628Bf82,1,22742.15,1588.55,24330.70,3084412,94088
500,0,0x0317aEF0bAA68dBfd04f199ce486257e71eD4070,1,22742.13,1601.17,24343.31,3084388,94089
500,0,0x76e76200be54Ac23dDE5FAB426676207eF3C96a5,1,22742.12,1612.32,24354.44,3084400,94091
500,0,0xF903984Eb8bbd251c873A84c90F72d2D414fc7e6,1,22742.10,1623.83,24365.93,3084412,94092
500,0,0x0Cf6BF1e3BCdbd3111C5F3bc175f17baC5c0c48c,1,22742.09,1636.16,24378.25,3084412,94093
500,0,0x614Fc559C78d8d8680e6A58C4376D52dB4b7C32B,1,22742.08,1648.67,24390.74,3084412,94094
500,0,0xd600204e3006DD0c21402076a09d18a78F24deE8,1,22742.06,1660.88,24402.94,3084412,94095
500,0,0x6BdeB18172735644909093862CF010fA1d8B21D9,1,22742.05,1673.58,24415.63,3084412,94096
500,0,0x02547fec89B0398a7AA40c5e30eDB207678101e8,1,22742.03,1686.70,24428.73,3084400,94097
500,0,0xD0A9AB4CE4Bd5Ef4eD8B77dE3742Ec9313f387De,1,22742.02,1699.30,24441.32,3084412,94098
500,0,0xA95f8E3491CFfAA7b989Ae8EC1b66c7d4B2eb22a,1,22742.00,1710.39,24452.39,3084400,94099
500,0,0xF91A9A730312dc7EcebF080BCdF8e2be9D3a0a78,1,22741.99,1722.57,24464.56,3084412,94100
500,0,0x1377524e35a96Fbfab4721094D65f5b1891073d6,1,22741.98,1735.09,24477.07,3084412,94101
500,0,0xc47C6Db3Ef2B35d300C4cceFb8A063b4075A4f20,1,22741.96,1747.90,24489.86,3084412,94102
500,0,0x7daC3C0A5ab0BE401439aD480FAB92F2f350189c,1,22741.95,1760.35,24502.29,3084412,94103
500,0,0xC584A180e5B7aF3a96c9C0629b14EdB371566F91,1,22741.93,1772.91,24514.84,3084412,94104
500,0,0xB19511BE11e0a9A00B6BbBc25D316143925a55FF,1,22741.92,1785.21,24527.13,3084412,94105
500,0,0x7BeF3c330400672Bc4648199e3f60569d75f814d,1,22741.90,1796.37,24538.27,3084412,94106
500,0,0xD78C71E1E70a784eD12c9f22715FA519d635cB0D,1,22741.89,1808.98,24550.87,3084412,94107
500,0,0x3F8CC169394bc90A32466760bd8c571f2C0977b2,1,22741.88,1821.22,24563.10,3084400,94108
500,0,0x9567771D58B5ec089DC4303C9F89F0E86B3e2444,1,22741.86,1832.53,24574.39,3084412,94109
500,0,0x2fe5Ff0043232327675584d7Ea1B4A76e622Ee5F,1,22741.85,1844.85,24586.69,3084412,94110
500,0,0xC78dC7D1a4738415250e31eD11fA351C8D0B6c2A,1,22741.83,1857.49,24599.32,3084412,94111
500,0,0x6dDe8a47dEc7fF437ab47CA9ECDaB3c56e732984,1,22741.82,1869.64,24611.46,3084412,94112
500,0,0x8aDEd310bbEeEe6c6C2c470459B801b99c03Dc40,1,22741.79,1881.80,24623.59,3084412,94113
500,0,0xEC97C9c21fF28B731FBf619d323857b0AB15e25A,1,22741.78,1894.00,24635.78,3084412,94114
500,0,0x612519d02fDcA87f9366fF1Dba924ECf7DB7c56D,1,22741.77,1906.08,24647.85,3084412,94115
500,0,0xAC5662CbBA9b2f3fcD631DecDF77B0B2Af9bFeC0,1,22741.75,1918.08,24659.84,3084412,94116
500,0,0x01601377C2e6b603167Ad2844Aab1a58857Ce974,1,22741.74,1930.10,24671.84,3084412,94117
500,0,0xEad8a0c0fEDBB1cb5f0aDFE1Ee495B07f3a40811,1,22741.73,1942.20,24683.93,3084412,94118
500,0,0xb95dEe8bF04B609700bB31efa68f61C68C939017,0,,,24683.92,,
500,0,0xf6AF8D83b00C45A0cB603F66d7FB560281AC16AF,0,,,24683.90,,
500,0,0xa4f6ea39793f7B17B6eD357A66dd9Ae26A53D486,0,,,24683.87,,
500,0,0x70399F26633AA643ACCe3BF140894C466062d12b,0,,,24683.85,,
500,0,0xE39DD22bC9E2816C3d53Fc719ea064F41788C598,0,,,24683.84,,
500,0,0x32d6f33766b1FF2e2e125fc4BB39Da9609B369B0,0,,,24683.82,,
500,0,0xa0157A2054500D0f498Dbd82b86Db1E50aDB8688,0,,,24683.81,,
500,0,0x174CbA2071aEbA8b9F36d5034427687d0EfAA9b7,0,,,24683.80,,
500,0,0x0c0f1aA24826974862fb7DC32f7F16E52eE9fd03,0,,,24683.78,,
500,0,0x62d607D0c5743Bbfc1EE204938719Bde1ee59D82,0,,,24683.77,,
500,0,0x3b4d23A0314432146f2De05b7B825630146766AC,0,,,24683.76,,
500,0,0xF74A9381347599C8d40a0bB5EE7028e66449e5CF,0,,,24683.74,,
500,0,0xBF540e4fD84cD2fC802cFf060EC57403e0ea2Ade,0,,,24683.73,,
500,0,0x36F158A10FCCCB068E1b0cdDAd902a65d6de4603,0,,,24683.71,,
500,0,0xAA6c7eA5b7184b8d21F46d286E064c2981D0338A,0,,,24683.70,,
500,0,0xe1a19ee65AB12182cEe7E7d19a8292a3F8d955d7,0,,,24683.69,,
500,0,0xF3433Fc69E0f3F85Dfe659873133A12E47039D89,0,,,24683.67,,
500,0,0xaFBa8fe74678AC683d216F2436891049Be442Dca,0,,,24683.66,,
500,0,0xf13DaC6845d1fffD9298c81A9eAeEfE58DB78AD0,0,,,24683.64,,
500,0,0xaC0Cde2c79811620286779A5bD5a153f520891BE,0,,,24683.63,,
500,0,0x54229F2110e72189053F1a3a5e2Cd6886eE4F87d,1,22227.17,2467.57,24694.74,3084400,94038
500,0,0xB2944D882613619042F180121CddA9F5E874a83A,1,22227.14,2479.74,24706.88,3084412,94039
500,0,0x111D6729A21a8D124BCDB72c544E3d1d944bcCE8,1,22227.12,2492.32,24719.44,3084412,94040
500,0,0xf8D6B0e56A480E13Dbe4E2862a287688a8b9d7F8,1,22227.10,2503.62,24730.72,3084412,94041
500,0,0xD84Ce69aa73cA17975b2Ce1447C937A14fBA49f2,1,22227.09,2515.88,24742.97,3084412,94042
500,0,0x81Af3e68f7942B07e3cdBD153b1940265b2233f5,1,22227.07,2527.97,24755.04,3084400,94043
500,0,0x814096d2B9bd0Ae5670B0317F2d6F882beF0ddfe,1,22227.06,2540.35,24767.40,3084412,94044
500,0,0x61b1cfc686e851c85F9E665Dd0B16d14ac5c511f,1,22227.04,2551.48,24778.53,3084412,94045
500,0,0xA7B596764Fc893dC708F0CfB012fef8CD3195030,1,22227.03,2563.57,24790.60,3084412,94046
500,0,0x733E930c575f4630F5D300E6fD47267dF1f438eF,1,22227.02,2576.12,24803.14,3084412,94047
500,0,0x24eb144cBba8263161A19efC600e1F7567A7883d,1,22227.00,2588.23,24815.23,3084400,94048
500,0,0xa3EAA6f989b470a230F60b202c06A0a472A84Cb9,1,22226.99,2600.27,24827.26,3084412,94049
500,0,0x914F59821ABfb98F7755b7d0aB5565970cd3C2a7,1,22226.97,2612.47,24839.44,3084412,94050
500,0,0x028DD87DDebc5c74dFAcEEc5cC41A28213752968,1,22226.96,2624.68,24851.64,3084412,94051
500,0,0x695a81A0d4872Db6155F4A2514ee07928f5dfc53,1,22226.95,2637.15,24864.10,3084412,94052
500,0,0x653b3C77fD01659f302882eF17CA57538dBb7844,1,22226.93,2649.07,24876.00,3084412,94053
500,0,0xA8FfbDb81675cA553Cf2F53136E12d0d7B5acaDc,1,22226.92,2661.28,24888.20,3084412,94054
500,0,0x2607d91770D3E3D49B08DA9cC251c109C2B67229,1,22226.90,2673.64,24900.54,3084412,94055
500,0,0xE41ece770a915A1113037B358be3b7553a2D6915,1,22226.89,2685.95,24912.84,3084412,94056
500,0,0xD152566613Ef8Fd7aBb93452eF2e938A8bf2A25B,1,22226.88,2698.52,24925.40,3084412,94057
500,0,0x0cbB6Aa322720cC2664E1B1aB96a6225569b5C63,1,22226.86,2710.64,24937.51,3084412,94058
500,0,0xE0085CFE19e313AB10EA0DC51B4D274C58E502d0,1,22226.85,2723.53,24950.38,3084412,94059
500,0,0x97909Ff1554054b400e15242926f993AA8387F7b,1,22226.84,2734.66,24961.50,3084400,94060
500,0,0x88E1BdfeDf98c1Fb024E7F7e2252Ce23eE511B07,1,22226.82,2747.21,24974.03,3084412,94061
500,0,0xd9041Ff54047Cf5222194BCf306cce25DEe55797,1,22226.81,2759.55,24986.36,3084412,94062
500,0,0x6C14b876bf4A5FAfFcF43E2bbfC55f828Ba83bF0,1,22226.79,2771.98,24998.78,3084412,94063
500,0,0x700b963902fF887dB5aED7e8638d70aD5015DB1D,1,22226.78,2784.44,25011.22,3084412,94064
500,0,0xa5Fc6234c1006A84791F4f1a4758b63337825654,1,22226.77,2795.85,25022.61,3084412,94065
500,0,0x87D259e4F7841111CD98b7208B0608a8b6EEE2C5,1,22226.75,2808.45,25035.20,3084412,94066
500,0,0x7a8c8a573703B229f2BcD3045b673Dc09C5cc835,1,22226.68,2819.74,25046.42,3084412,94067
500,0,0x0fD44122f3b251bb20be1bfbB9823e774D2d2cbd,1,22226.63,2831.91,25058.53,3084412,94068
500,0,0xe40120064f329bBb87D50595BB7E38D4FDCf1dBA,1,22226.61,2844.48,25071.09,3084412,94069
500,0,0x63A90785cF014BEc694d0Fc696347C4C6421cbc6,1,22226.59,2856.23,25082.82,3084412,94070
500,0,0x00a8115Ea85Fc3dAd97Aa2a95fEa0dfb9Fe5176d,1,22226.58,2868.53,25095.11,3084412,94071
500,0,0x216d9DF9DDEEa15eAf56306A567bb7012Ed21F26,1,22226.56,2879.90,25106.47,3084412,94072
500,0,0xFF02466a19Ca90E2AAb9FA90472a4d56C6cdEbEe,1,22226.55,2892.13,25118.68,3084412,94073
500,0,0x7111aF564d60A0742f7886756584656dC9E7240d,1,22226.54,2904.35,25130.88,3084412,94074
500,0,0x37a5b0F8f40D7785c08538E521897A30443080E0,1,22226.52,2916.57,25143.09,3084412,94075
500,0,0x84D03d0ea8C90A982d5f373709Ce7185492bD64D,1,22226.51,2928.97,25155.48,3084412,94076
500,0,0xc8f4bCdfF42bd4E6e684616e969C6cE7A997FCeB,1,22226.49,2941.57,25168.07,3084400,94077
500,0,0x4599D4b407e27323B4e442498ACd46c8998CD62D,1,22226.48,2953.65,25180.13,3084412,94078
500,0,0x7092eA0fB62451FE55F6c731aD53498141E04CF9,1,22226.47,2965.97,25192.43,3084412,94079
500,0,0x01ad40ee83408A7369A94dB618a96705e819935D,1,22226.45,2978.19,25204.64,3084412,94080
500,0,0x3910bD9Cf4488d2e2e7EB222C9C36a3bb5615De1,1,22226.44,2990.57,25217.00,3084412,94081
500,0,0xB03021Cb477acd111Ef89c35D12E58994AEf6091,1,22226.42,3002.88,25229.30,3084412,94082
500,0,0x5Da6A98FDcEeA1496219b824370e1591B27469d3,1,22226.40,3015.07,25241.48,3084412,94083
500,0,0xf05C3e7C2ff31F440676161006097F228C8977F7,1,22226.39,3027.52,25253.91,3084412,94084
500,0,0x125631fb5CA46D98be54De5F97DB92B45a5c8176,1,22226.38,3039.42,25265.80,3084412,94085
